count,mean,metric,p01,p10,p25,p50,p75,p90,p99,phase,protocol,variant
72900,1.332849808242913,strength,0.7445006561279297,0.9367422103881836,1.0396859645843506,1.1714186668395996,1.3686901330947876,1.8251343965530396,4.325095758438097,clean,clean,n1_debug50
18000,0.8680341253810459,strength,0.0,0.0,0.42360204458236694,0.973482608795166,1.2378371953964233,1.626219415664673,3.1586057281494004,fault,compound_10f,n1_debug50
5400,1.1862716590916669,strength,0.23273801803588867,0.903439974784851,0.9972427487373352,1.1326494216918945,1.3007521629333496,1.5977939605712892,2.1681745243072514,pre_fault,compound_10f,n1_debug50
49500,1.33670808962138,strength,0.7460852360725403,0.9324842691421509,1.0408900380134583,1.1736961603164673,1.369296133518219,1.833302068710327,4.394699482917787,recovery,compound_10f,n1_debug50
18000,1.0630374148554271,strength,0.0,0.0,0.8365417718887329,1.1367861032485962,1.3433910608291626,1.8744628906250003,3.386012516021721,fault,crash_10f,n1_debug50
5400,1.1862716590916669,strength,0.23273801803588867,0.903439974784851,0.9972427487373352,1.1326494216918945,1.3007521629333496,1.5977939605712892,2.1681745243072514,pre_fault,crash_10f,n1_debug50
49500,1.361635203997294,strength,0.7552475571632385,0.9366695880889893,1.043246865272522,1.1766002178192139,1.3766101598739624,1.8794381618499754,4.592359967231754,recovery,crash_10f,n1_debug50
9000,1.053767827325397,strength,0.0,0.0,0.8319203853607178,1.1308640241622925,1.3517691493034363,1.9028725624084473,3.061604509353638,fault,crash_5f,n1_debug50
5400,1.1862716590916669,strength,0.23273801803588867,0.903439974784851,0.9972427487373352,1.1326494216918945,1.3007521629333496,1.5977939605712892,2.1681745243072514,pre_fault,crash_5f,n1_debug50
58500,1.3548791597969512,strength,0.7525413990020752,0.9360698938369751,1.0410640239715576,1.1740025281906128,1.371653139591217,1.8606217861175536,4.576001071929932,recovery,crash_5f,n1_debug50
72900,1.2907737521412277,strength,0.7126452589035034,0.8984955072402954,1.0043686628341675,1.1389472484588623,1.330315887928009,1.7642752647399904,4.224635691642754,clean,clean,n1_zero_shot
18000,0.8392907178931767,strength,0.0,0.0,0.4078558087348938,0.9382708072662354,1.205572247505188,1.562589168548584,2.9833541393279956,fault,compound_10f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,compound_10f,n1_zero_shot
49500,1.2954922425722835,strength,0.7151320362091065,0.8973904848098755,1.0067076683044434,1.141598105430603,1.3313845992088318,1.7713951110839843,4.228477630615235,recovery,compound_10f,n1_zero_shot
18000,1.0296728029251099,strength,0.0,0.0,0.7919415235519409,1.103204369544983,1.3114622235298157,1.8109113693237304,3.258208966255185,fault,crash_10f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,crash_10f,n1_zero_shot
49500,1.3196853581486325,strength,0.7262446498870849,0.8992956161499024,1.007991075515747,1.1449851989746094,1.338601529598236,1.8147227525711054,4.493312897682193,recovery,crash_10f,n1_zero_shot
9000,1.0216830859184265,strength,0.0,0.0,0.8008133172988892,1.098371982574463,1.319278061389923,1.8428402900695804,2.931836223602296,fault,crash_5f,n1_zero_shot
5400,1.1517303279152622,strength,0.29193973541259766,0.8681251764297485,0.9637974500656128,1.1015205383300781,1.2706751823425293,1.5477006673812868,2.0989071655273444,pre_fault,crash_5f,n1_zero_shot
58500,1.3166543108255435,strength,0.724062647819519,0.9031280040740967,1.0082388520240784,1.1429048776626587,1.335793375968933,1.8055636167526241,4.459625487327577,recovery,crash_5f,n1_zero_shot
72900,2.537020380022758,strength,1.2310204458236695,1.3582570552825928,1.4347782135009766,1.5467339754104614,2.62225341796875,4.70367751121522,12.688345727920483,clean,clean,s2_2
18000,1.602842947628763,strength,0.0,0.0,0.6363701224327087,1.4218298196792603,1.8724769353866577,3.4918471336364756,8.322498130798335,fault,compound_10f,s2_2
5400,1.8552365480970454,strength,1.2117899394035339,1.32828950881958,1.3962824940681458,1.5058412551879883,2.0919079780578613,2.929130649566651,4.504777827262881,pre_fault,compound_10f,s2_2
49500,2.608661622914401,strength,1.2336039876937865,1.36086585521698,1.440701186656952,1.553523302078247,2.639844059944153,5.052797651290892,12.765265159606964,recovery,compound_10f,s2_2
18000,2.0277919161982005,strength,0.0,0.0,1.3335169553756714,1.508978009223938,2.651236653327942,4.550899887084961,9.406983442306515,fault,crash_10f,s2_2
5400,1.8552365480970454,strength,1.2117899394035339,1.32828950881958,1.3962824940681458,1.5058412551879883,2.0919079780578613,2.929130649566651,4.504777827262881,pre_fault,crash_10f,s2_2
49500,2.6532269687556256,strength,1.2341622734069824,1.3617031574249268,1.440692663192749,1.553340196609497,2.6509552001953125,5.2868973731994595,13.018624095916753,recovery,crash_10f,s2_2
9000,1.9900156943533156,strength,0.0,0.0,1.3284255862236023,1.505919337272644,2.6766483783721924,4.569832706451417,8.176094551086436,fault,crash_5f,s2_2
5400,1.8552365480970454,strength,1.2117899394035339,1.32828950881958,1.3962824940681458,1.5058412551879883,2.0919079780578613,2.929130649566651,4.504777827262881,pre_fault,crash_5f,s2_2
58500,2.628601994518541,strength,1.232651035785675,1.3596885681152344,1.4380483627319336,1.5504508018493652,2.648047685623169,5.108647775650024,12.98021697044373,recovery,crash_5f,s2_2
